adult_id,service_area,cohort_year,cohort_quarter,age,education_years,two_adult,months_mfip,unemployment_rate,childcare_slots_per_100,ssi_success_3y,sustained_exit_12m,employed_3y,earnings_3y,returned_cash_3y
synthetic-2020-4-7-16,Demo Area 08,2020,4,27,14,0,20,0.052752317094545524,32.351630953670934,1,0,1,3474.485120555435,
synthetic-2020-4-7-17,Demo Area 08,2020,4,35,12,0,4,0.036243093355848736,30.233621671179563,1,0,0,0.0,
synthetic-2020-4-7-18,Demo Area 08,2020,4,33,13,0,1,0.03894366293657532,27.423172130465137,0,0,0,0.0,
synthetic-2020-4-7-19,Demo Area 08,2020,4,33,12,0,7,0.047309072349510865,19.979672197189114,0,1,0,0.0,1.0
synthetic-2020-4-7-20,Demo Area 08,2020,4,29,13,0,53,0.04413249994008841,31.074086721352597,0,0,1,2734.8079207794435,
synthetic-2020-4-7-21,Demo Area 08,2020,4,18,13,0,12,0.04448405504958399,23.24119025934715,1,0,0,0.0,
synthetic-2020-4-7-22,Demo Area 08,2020,4,33,7,0,63,0.040128527152951114,29.050829463526746,0,0,0,0.0,
synthetic-2020-4-7-23,Demo Area 08,2020,4,18,12,0,9,0.04326335599191063,23.793667735361712,0,0,0,0.0,
synthetic-2020-4-7-24,Demo Area 08,2020,4,33,11,0,19,0.043636191555230526,27.10954212712116,0,0,0,0.0,
synthetic-2020-4-7-25,Demo Area 08,2020,4,23,10,1,27,0.04587426277278139,19.85738945639334,0,0,0,0.0,
synthetic-2020-4-7-26,Demo Area 08,2020,4,36,10,0,24,0.04602801785784988,30.046091202380516,0,1,0,0.0,0.0
synthetic-2020-4-7-27,Demo Area 08,2020,4,40,11,0,49,0.05594864834424038,28.581676682581165,0,0,0,0.0,
synthetic-2020-4-7-28,Demo Area 08,2020,4,35,12,0,26,0.04360867017367598,20.960120309551428,1,0,0,0.0,
synthetic-2020-4-7-29,Demo Area 08,2020,4,37,10,0,21,0.04366359259062985,30.950852318559292,1,1,0,0.0,1.0
synthetic-2020-4-7-30,Demo Area 08,2020,4,28,13,0,28,0.03618414193287665,21.54314930580271,0,0,0,0.0,
synthetic-2020-4-7-31,Demo Area 08,2020,4,38,12,1,39,0.037116837050743624,27.81877856527846,0,1,0,0.0,1.0
synthetic-2020-4-7-32,Demo Area 08,2020,4,19,10,1,51,0.044273264705402174,28.588076452140392,1,0,0,0.0,
synthetic-2020-4-7-33,Demo Area 08,2020,4,50,11,1,1,0.04735013196522411,23.214777583616346,1,0,1,3048.58375924771,
synthetic-2020-4-7-34,Demo Area 08,2020,4,34,14,0,25,0.047555340067351556,19.815537195320722,0,0,1,4663.371748216297,
synthetic-2020-4-7-35,Demo Area 08,2020,4,26,10,0,14,0.044953093536749276,26.385764299594456,0,0,1,2672.8811481702264,
synthetic-2020-4-7-36,Demo Area 08,2020,4,46,11,1,63,0.047804345362395806,24.903995025959908,1,0,0,0.0,
synthetic-2020-4-7-37,Demo Area 08,2020,4,18,14,0,23,0.048966499921823316,24.998347953276706,0,0,0,0.0,
synthetic-2020-4-7-38,Demo Area 08,2020,4,39,10,0,5,0.034194444508152275,28.96423098772199,0,0,1,4268.9628353679245,
synthetic-2020-4-7-39,Demo Area 08,2020,4,29,13,0,57,0.04959240805634401,31.2835082010503,0,0,0,0.0,
synthetic-2020-4-7-40,Demo Area 08,2020,4,37,14,0,11,0.049394823282152035,22.43100490446818,1,1,1,2810.094158545104,0.0
synthetic-2020-4-7-41,Demo Area 08,2020,4,44,10,0,27,0.03934211950869664,16.23798189421518,0,0,0,0.0,
synthetic-2020-4-7-42,Demo Area 08,2020,4,18,11,0,0,0.04170434982194814,22.632500405059314,0,0,0,0.0,
synthetic-2020-4-7-43,Demo Area 08,2020,4,37,11,0,36,0.043263791466582685,22.5031972178521,0,0,1,2156.1406655592023,
synthetic-2020-4-7-44,Demo Area 08,2020,4,37,12,0,52,0.039500193558779394,26.802222216325703,0,1,0,0.0,0.0
synthetic-2020-4-7-45,Demo Area 08,2020,4,46,13,0,57,0.038184080422362585,33.25455562328194,0,0,0,0.0,
synthetic-2020-4-7-46,Demo Area 08,2020,4,52,11,0,37,0.03806183238964296,25.704850076144076,1,0,1,2860.6821879796316,
synthetic-2020-4-7-47,Demo Area 08,2020,4,41,14,1,18,0.037362722150347714,26.37774522509626,0,1,1,11352.557799075106,1.0
synthetic-2020-4-7-48,Demo Area 08,2020,4,27,12,0,43,0.04569798312258354,27.58832520933869,0,0,0,0.0,
synthetic-2020-4-7-49,Demo Area 08,2020,4,27,10,0,4,0.0478580672821766,15.464856649766487,0,0,0,0.0,
synthetic-2020-4-7-50,Demo Area 08,2020,4,28,12,0,60,0.04671820641834296,21.554846033544017,1,0,0,0.0,
synthetic-2020-4-7-51,Demo Area 08,2020,4,53,9,0,44,0.03877224685956177,29.882337382322618,0,1,1,4805.947685900562,0.0
synthetic-2020-4-7-52,Demo Area 08,2020,4,41,9,0,29,0.04630842066064179,25.077939910439955,0,0,1,1653.24657002774,
synthetic-2020-4-7-53,Demo Area 08,2020,4,23,13,0,59,0.04504376773603074,28.92095691728337,0,0,0,0.0,
synthetic-2020-4-7-54,Demo Area 08,2020,4,32,15,0,10,0.04945865697440336,30.33431775706272,0,0,1,5037.789962129746,
synthetic-2020-4-7-55,Demo Area 08,2020,4,24,10,0,47,0.04821103103768809,24.221052976929723,0,0,0,0.0,
synthetic-2020-4-8-0,Demo Area 09,2020,4,65,9,0,38,0.04563048466937457,30.392030882713865,1,1,1,6113.939769509506,0.0
synthetic-2020-4-8-1,Demo Area 09,2020,4,41,7,0,1,0.044630016334626224,26.883675277241135,1,0,0,0.0,
synthetic-2020-4-8-2,Demo Area 09,2020,4,44,14,0,64,0.04120388964282956,23.437098809068093,1,1,0,0.0,0.0
synthetic-2020-4-8-3,Demo Area 09,2020,4,32,11,0,27,0.04583399171977329,18.394121143511015,0,0,0,0.0,
synthetic-2020-4-8-4,Demo Area 09,2020,4,37,11,0,43,0.04859732336338265,28.924529528303143,0,1,1,1250.2235052036185,1.0
synthetic-2020-4-8-5,Demo Area 09,2020,4,51,15,1,4,0.050929991896775405,20.757476111046564,1,1,1,3523.922722134591,0.0
synthetic-2020-4-8-6,Demo Area 09,2020,4,21,13,0,1,0.04549462582448254,22.31104170587821,0,0,0,0.0,
synthetic-2020-4-8-7,Demo Area 09,2020,4,33,12,1,2,0.05052716432498749,19.478421987790604,0,1,1,1026.7487613263904,0.0
synthetic-2020-4-8-8,Demo Area 09,2020,4,18,11,1,45,0.0524268559422745,31.433205914330664,0,0,1,3857.39473433055,
synthetic-2020-4-8-9,Demo Area 09,2020,4,28,12,0,20,0.05170127305375175,25.56072155983876,1,0,0,0.0,
synthetic-2020-4-8-10,Demo Area 09,2020,4,29,9,0,19,0.044754897344554394,24.640320776586837,0,0,0,0.0,
synthetic-2020-4-8-11,Demo Area 09,2020,4,47,12,0,23,0.03693690398887739,25.108846305277954,1,0,1,12570.022689655776,
synthetic-2020-4-8-12,Demo Area 09,2020,4,27,14,1,64,0.04782416969652985,17.037928024330014,0,1,1,2735.347193920772,1.0
synthetic-2020-4-8-13,Demo Area 09,2020,4,28,15,1,52,0.04294958731701309,37.07802260177665,1,1,1,2204.0334909377084,1.0
synthetic-2020-4-8-14,Demo Area 09,2020,4,35,13,0,32,0.045550880925526394,22.189319777192605,0,1,0,0.0,0.0
synthetic-2020-4-8-15,Demo Area 09,2020,4,28,12,0,11,0.050976612787370305,34.09581163542493,0,0,0,0.0,
synthetic-2020-4-8-16,Demo Area 09,2020,4,23,7,0,28,0.049969538596287645,31.940096621059126,0,0,1,2585.3697147534,
synthetic-2020-4-8-17,Demo Area 09,2020,4,36,13,0,34,0.05267133746707559,39.59457091194811,0,0,0,0.0,
synthetic-2020-4-8-18,Demo Area 09,2020,4,37,10,1,58,0.053522162155890535,22.205006557348828,0,0,1,2463.8356578636462,
synthetic-2020-4-8-19,Demo Area 09,2020,4,25,11,0,36,0.037298572648992945,26.352696285489323,0,0,0,0.0,
synthetic-2020-4-8-20,Demo Area 09,2020,4,25,11,0,61,0.04276218726349589,21.59393508760588,0,0,1,1193.5973216190573,
synthetic-2020-4-8-21,Demo Area 09,2020,4,26,8,1,20,0.04607231591047891,24.748005257492537,0,0,0,0.0,
synthetic-2020-4-8-22,Demo Area 09,2020,4,35,11,0,9,0.04467771614462507,24.167631950042818,1,0,1,3624.4396341675015,
synthetic-2020-4-8-23,Demo Area 09,2020,4,28,11,0,12,0.04475555249996541,24.417001361820386,0,0,0,0.0,
synthetic-2020-4-8-24,Demo Area 09,2020,4,27,11,1,54,0.053907098578549945,24.54684187350311,0,1,0,0.0,1.0
synthetic-2020-4-8-25,Demo Area 09,2020,4,42,10,0,39,0.04750195585160584,17.035315193238866,1,1,0,0.0,1.0
synthetic-2020-4-8-26,Demo Area 09,2020,4,33,8,1,14,0.04946645219211969,22.9820121577193,0,1,0,0.0,0.0
synthetic-2020-4-8-27,Demo Area 09,2020,4,22,15,0,4,0.04197270135763747,34.010176090978476,1,0,1,3485.2539182481505,
synthetic-2020-4-8-28,Demo Area 09,2020,4,40,8,0,2,0.042443342380261734,25.54115701438945,1,0,1,1189.5531159836746,
synthetic-2020-4-8-29,Demo Area 09,2020,4,37,11,0,47,0.04868410661155546,19.665962806240074,0,0,1,2260.6480473427496,
synthetic-2020-4-8-30,Demo Area 09,2020,4,39,14,0,11,0.04124352408315685,28.672726941874586,0,0,0,0.0,
synthetic-2020-4-8-31,Demo Area 09,2020,4,34,10,0,0,0.04210419956230806,24.221424488645162,1,0,0,0.0,
synthetic-2020-4-8-32,Demo Area 09,2020,4,42,14,0,2,0.04064363585851297,24.47072854523641,1,0,0,0.0,
synthetic-2020-4-8-33,Demo Area 09,2020,4,28,12,1,10,0.038199704222542735,31.58901736471028,1,0,0,0.0,
synthetic-2020-4-8-34,Demo Area 09,2020,4,45,12,0,17,0.04664002236667379,25.411665507972234,1,0,1,1832.3665411039026,
synthetic-2020-4-8-35,Demo Area 09,2020,4,44,14,1,4,0.04424847161076904,20.511434460501476,0,1,1,5086.012579771427,0.0
synthetic-2020-4-8-36,Demo Area 09,2020,4,40,10,1,8,0.047073847291198234,22.45414587024041,0,0,1,4801.098763477988,
synthetic-2020-4-8-37,Demo Area 09,2020,4,35,11,0,6,0.035852363469358724,16.61510050435983,0,1,0,0.0,0.0
synthetic-2020-4-8-38,Demo Area 09,2020,4,30,11,1,30,0.04188858158379838,21.26219707088621,0,0,0,0.0,
synthetic-2020-4-8-39,Demo Area 09,2020,4,25,11,0,48,0.039277396541843985,19.838543832848586,0,0,0,0.0,
synthetic-2020-4-8-40,Demo Area 09,2020,4,18,10,0,27,0.03810899718939142,18.36057958682364,0,0,0,0.0,
synthetic-2020-4-8-41,Demo Area 09,2020,4,37,10,0,25,0.04984589390005722,28.433388811506624,0,0,0,0.0,
synthetic-2020-4-8-42,Demo Area 09,2020,4,27,12,0,20,0.0478270915496879,22.4272250869706,0,0,1,4641.164688004121,
synthetic-2020-4-8-43,Demo Area 09,2020,4,23,10,0,10,0.04400957291342075,28.792781108004412,1,0,1,6227.283571920009,
synthetic-2020-4-8-44,Demo Area 09,2020,4,25,12,1,5,0.0495369396491491,31.622826565140365,1,1,1,5819.692227541463,1.0
synthetic-2020-4-8-45,Demo Area 09,2020,4,38,11,0,50,0.039309616920077485,28.242490741744078,1,0,0,0.0,
synthetic-2020-4-8-46,Demo Area 09,2020,4,29,11,0,47,0.04871157537928367,22.76521665480394,0,0,0,0.0,
synthetic-2020-4-8-47,Demo Area 09,2020,4,42,9,1,47,0.048695331203195295,14.908827753254855,1,0,0,0.0,
synthetic-2020-4-8-48,Demo Area 09,2020,4,23,11,0,54,0.04138350760614271,28.692046726601507,0,0,1,3751.6469037666598,
synthetic-2020-4-8-49,Demo Area 09,2020,4,36,11,1,28,0.039446715587750675,26.84070765753156,0,0,1,2013.1563325410193,
synthetic-2020-4-8-50,Demo Area 09,2020,4,34,14,0,2,0.039418914752268566,16.777211472528123,1,0,0,0.0,
synthetic-2020-4-8-51,Demo Area 09,2020,4,29,12,0,44,0.03990098568633078,28.60528965446085,0,0,0,0.0,
synthetic-2020-4-9-0,Demo Area 10,2020,4,25,14,0,56,0.053155255123166545,24.129917754777782,1,0,0,0.0,
synthetic-2020-4-9-1,Demo Area 10,2020,4,37,9,0,54,0.049489512886224135,23.723181189370397,0,0,1,2914.1041247608027,
synthetic-2020-4-9-2,Demo Area 10,2020,4,54,11,0,16,0.0401672538661936,35.30970519718301,0,1,1,1970.1130024017684,0.0
synthetic-2020-4-9-3,Demo Area 10,2020,4,18,14,1,64,0.05633033572859352,27.017102629514813,0,0,0,0.0,
synthetic-2020-4-9-4,Demo Area 10,2020,4,46,11,0,43,0.04367788456395955,23.725194833923737,1,1,0,0.0,0.0
synthetic-2020-4-9-5,Demo Area 10,2020,4,18,11,1,13,0.044636904391700934,35.77467479968996,0,0,1,2112.403451384089,
synthetic-2020-4-9-6,Demo Area 10,2020,4,19,12,0,55,0.0459417741805216,33.56575650979564,0,0,1,4529.218104455836,
synthetic-2020-4-9-7,Demo Area 10,2020,4,24,11,0,58,0.04754904580951788,36.73638855525772,0,0,0,0.0,
synthetic-2020-4-9-8,Demo Area 10,2020,4,45,11,0,47,0.03837516411386793,28.650950122841948,0,0,0,0.0,
synthetic-2020-4-9-9,Demo Area 10,2020,4,29,11,0,63,0.04851314531931019,26.731936749721253,0,0,0,0.0,
synthetic-2020-4-9-10,Demo Area 10,2020,4,42,11,1,7,0.042259366152069794,27.15426334006965,1,0,0,0.0,
synthetic-2020-4-9-11,Demo Area 10,2020,4,18,14,0,46,0.04207482862168161,27.599484816257053,0,0,1,6563.191134483572,
synthetic-2020-4-9-12,Demo Area 10,2020,4,33,13,0,12,0.035413087650638185,24.46570099723257,0,0,1,5079.594560401403,
synthetic-2020-4-9-13,Demo Area 10,2020,4,24,14,0,29,0.04096525740801047,32.3966821329396,0,0,0,0.0,
synthetic-2020-4-9-14,Demo Area 10,2020,4,56,16,1,63,0.04301566465230019,30.60436669598427,0,1,0,0.0,0.0
synthetic-2020-4-9-15,Demo Area 10,2020,4,45,11,1,55,0.0496128533527594,19.924472740793227,0,0,0,0.0,
synthetic-2020-4-9-16,Demo Area 10,2020,4,58,14,0,35,0.04510072425394309,33.561898510268904,0,0,0,0.0,
synthetic-2020-4-9-17,Demo Area 10,2020,4,25,15,0,4,0.05018565351854525,28.70528073364289,1,0,0,0.0,
synthetic-2020-4-9-18,Demo Area 10,2020,4,41,10,0,52,0.050245156753131924,22.499907556106205,0,0,0,0.0,
synthetic-2020-4-9-19,Demo Area 10,2020,4,38,11,0,37,0.04630752536334032,31.806020377057024,0,0,0,0.0,
synthetic-2020-4-9-20,Demo Area 10,2020,4,27,8,0,13,0.046603047401597486,30.1238385865487,1,0,0,0.0,
synthetic-2020-4-9-21,Demo Area 10,2020,4,29,10,0,51,0.047963231689455106,17.43954029399024,0,0,1,5104.517629411702,
synthetic-2020-4-9-22,Demo Area 10,2020,4,21,11,0,51,0.03656346226105234,32.123228185264125,0,0,1,3300.4920724292324,
synthetic-2020-4-9-23,Demo Area 10,2020,4,33,13,0,60,0.04521165752268968,28.271980159806,0,0,0,0.0,
synthetic-2020-4-9-24,Demo Area 10,2020,4,41,11,0,19,0.04172916099547806,21.444911514966346,0,0,0,0.0,
synthetic-2020-4-9-25,Demo Area 10,2020,4,39,12,0,38,0.041146664645462794,26.39208598209071,0,0,0,0.0,
synthetic-2020-4-9-26,Demo Area 10,2020,4,23,9,0,38,0.04787820648025534,31.4330616705221,0,0,0,0.0,
synthetic-2020-4-9-27,Demo Area 10,2020,4,34,14,0,58,0.04744447062014136,25.60193916156786,0,0,1,3567.2111394568324,
synthetic-2020-4-9-28,Demo Area 10,2020,4,46,9,1,3,0.039125368086422536,24.031416072781077,1,0,0,0.0,
synthetic-2020-4-9-29,Demo Area 10,2020,4,33,13,0,20,0.04846025729543197,27.118316793153394,1,0,1,3665.578491675725,
synthetic-2020-4-9-30,Demo Area 10,2020,4,18,10,1,59,0.05606469998662075,34.8195328021785,0,0,0,0.0,
synthetic-2020-4-9-31,Demo Area 10,2020,4,29,12,0,35,0.04970685969621992,36.420003941215235,0,0,0,0.0,
synthetic-2020-4-9-32,Demo Area 10,2020,4,28,12,1,56,0.03610801772941782,18.82692201792119,0,1,0,0.0,0.0
synthetic-2020-4-9-33,Demo Area 10,2020,4,38,11,1,37,0.046336232305180636,24.16233472705846,0,0,1,1250.2274850523752,
synthetic-2020-4-9-34,Demo Area 10,2020,4,20,11,1,36,0.04025356865031201,21.980278684119977,0,0,0,0.0,
synthetic-2020-4-9-35,Demo Area 10,2020,4,36,10,0,57,0.041361209251319454,29.304617067914528,0,0,0,0.0,
synthetic-2020-4-9-36,Demo Area 10,2020,4,28,10,0,7,0.04313703688016744,28.724155201763296,0,0,0,0.0,
synthetic-2020-4-9-37,Demo Area 10,2020,4,34,13,0,38,0.0402328048793928,28.130761785169174,0,0,0,0.0,
synthetic-2020-4-9-38,Demo Area 10,2020,4,39,10,1,36,0.048057957990493644,35.56764032241455,0,1,1,8136.131971707098,1.0
synthetic-2020-4-9-39,Demo Area 10,2020,4,18,10,0,36,0.04810386754175055,30.5652598253316,0,0,0,0.0,
synthetic-2020-4-9-40,Demo Area 10,2020,4,28,12,0,11,0.047966704344093364,28.494300577024255,0,0,0,0.0,
synthetic-2020-4-9-41,Demo Area 10,2020,4,35,10,1,29,0.04776492227854916,26.393258102739086,0,0,0,0.0,
synthetic-2020-4-9-42,Demo Area 10,2020,4,38,11,1,25,0.05076728210171334,29.375880420475553,0,0,0,0.0,
synthetic-2020-4-9-43,Demo Area 10,2020,4,21,10,0,4,0.03733685825271261,24.747882522180547,0,0,1,5256.459261793568,
synthetic-2020-4-9-44,Demo Area 10,2020,4,33,9,0,35,0.05162681715979602,29.63050804714048,0,0,1,3536.768357785627,
synthetic-2020-4-9-45,Demo Area 10,2020,4,18,13,1,53,0.04945788122941779,26.626896010167847,0,0,0,0.0,
synthetic-2020-4-9-46,Demo Area 10,2020,4,41,8,1,59,0.04131742893081845,18.360236080167624,0,0,0,0.0,
synthetic-2020-4-9-47,Demo Area 10,2020,4,31,9,0,21,0.05600235217620053,23.755182734391173,0,0,0,0.0,
synthetic-2020-4-9-48,Demo Area 10,2020,4,42,10,0,35,0.04539890226176666,23.6329707550058,1,1,0,0.0,1.0
synthetic-2020-4-9-49,Demo Area 10,2020,4,21,16,1,44,0.044877060662983956,28.39327114305211,1,0,1,2196.1644372754577,
synthetic-2020-4-9-50,Demo Area 10,2020,4,33,11,0,59,0.05051122997490152,27.952990652581427,0,0,1,2670.693957712915,
synthetic-2020-4-9-51,Demo Area 10,2020,4,24,13,0,12,0.0428397414486494,22.277549457599818,0,0,0,0.0,
synthetic-2020-4-9-52,Demo Area 10,2020,4,18,14,0,10,0.04620434063891196,26.29609734503386,0,0,0,0.0,
synthetic-2020-4-9-53,Demo Area 10,2020,4,34,9,0,49,0.04961033723743556,32.1694146769087,0,0,0,0.0,
synthetic-2020-4-9-54,Demo Area 10,2020,4,20,10,1,13,0.05209176604368845,20.75210246610655,1,0,0,0.0,
synthetic-2020-4-9-55,Demo Area 10,2020,4,39,10,0,9,0.051746998292403146,28.390359574434385,1,1,0,0.0,1.0
synthetic-2020-4-9-56,Demo Area 10,2020,4,28,11,0,46,0.04944076040997976,34.49889291700306,0,1,0,0.0,0.0
synthetic-2020-4-9-57,Demo Area 10,2020,4,34,9,1,12,0.04079530617187846,24.45460774589266,0,0,0,0.0,
synthetic-2020-4-9-58,Demo Area 10,2020,4,33,14,0,48,0.04728874246432262,28.5470037565291,1,0,0,0.0,
synthetic-2020-4-9-59,Demo Area 10,2020,4,36,14,1,41,0.038489765520078274,19.971562310757083,0,1,1,2110.6490090402103,0.0
synthetic-2020-4-9-60,Demo Area 10,2020,4,36,11,0,44,0.047161422211095635,30.864763447301925,1,0,0,0.0,
synthetic-2020-4-9-61,Demo Area 10,2020,4,18,10,0,41,0.05437290859570239,27.04959228605981,0,0,0,0.0,
synthetic-2020-4-10-0,Demo Area 11,2020,4,21,12,0,45,0.05098577934138988,31.670810914001574,0,0,0,0.0,
synthetic-2020-4-10-1,Demo Area 11,2020,4,45,9,1,10,0.052571918107171406,22.559185460719284,1,0,1,3280.968164500642,
synthetic-2020-4-10-2,Demo Area 11,2020,4,37,14,1,60,0.04703648207915571,23.120444827940897,0,0,1,1418.3662034553877,
synthetic-2020-4-10-3,Demo Area 11,2020,4,29,11,1,13,0.04560619287589984,33.30169388533213,0,0,1,2371.305555012531,
synthetic-2020-4-10-4,Demo Area 11,2020,4,29,13,1,14,0.05297681569239896,15.713342571223775,0,0,1,2338.7926196274707,
synthetic-2020-4-10-5,Demo Area 11,2020,4,41,13,1,42,0.03540078068406911,29.202774540960398,1,0,0,0.0,
synthetic-2020-4-10-6,Demo Area 11,2020,4,29,12,0,28,0.049451811397106006,29.974345300142186,0,0,1,2185.6337114966695,
synthetic-2020-4-10-7,Demo Area 11,2020,4,19,10,0,44,0.05160989370508957,26.7390557884345,0,0,0,0.0,
synthetic-2020-4-10-8,Demo Area 11,2020,4,18,15,1,17,0.05838885976864688,23.782360328688767,0,0,0,0.0,
synthetic-2020-4-10-9,Demo Area 11,2020,4,36,12,0,29,0.04821409724044992,25.765588876221155,1,1,0,0.0,0.0
synthetic-2020-4-10-10,Demo Area 11,2020,4,40,11,1,41,0.03780436445790229,24.246228500556803,0,0,0,0.0,
synthetic-2020-4-10-11,Demo Area 11,2020,4,30,13,0,40,0.049241547344776405,37.663657223064405,0,0,0,0.0,
synthetic-2020-4-10-12,Demo Area 11,2020,4,58,18,0,41,0.04560005789385612,22.121757151990547,1,0,0,0.0,
synthetic-2020-4-10-13,Demo Area 11,2020,4,46,10,0,23,0.04064240894182304,23.993159673267616,0,0,0,0.0,
synthetic-2020-4-10-14,Demo Area 11,2020,4,44,11,0,48,0.04097742648406695,27.051794423190735,0,0,0,0.0,
synthetic-2020-4-10-15,Demo Area 11,2020,4,18,10,0,54,0.045107639697819904,21.677567251660427,0,0,0,0.0,
synthetic-2020-4-10-16,Demo Area 11,2020,4,27,12,1,44,0.04175766934952784,22.13440326296562,0,0,0,0.0,
synthetic-2020-4-10-17,Demo Area 11,2020,4,33,11,1,50,0.05251369582496393,21.857170024084,1,0,1,2572.75124794673,
synthetic-2020-4-10-18,Demo Area 11,2020,4,46,12,0,0,0.048250785173140215,22.398799626637643,0,0,0,0.0,
synthetic-2020-4-10-19,Demo Area 11,2020,4,21,12,0,12,0.04545177185475062,17.361944552730286,1,0,0,0.0,
synthetic-2020-4-10-20,Demo Area 11,2020,4,44,10,0,45,0.04137251066643919,26.594729217565362,0,0,1,1688.5979041414141,
synthetic-2020-4-10-21,Demo Area 11,2020,4,18,13,0,45,0.05010151887086023,24.65381755743647,0,1,0,0.0,0.0
synthetic-2020-4-10-22,Demo Area 11,2020,4,23,11,1,40,0.04421440618694254,23.26596314206001,0,0,1,2393.7238639193006,
synthetic-2020-4-10-23,Demo Area 11,2020,4,32,11,0,42,0.037521355104612894,21.769795412506696,0,1,0,0.0,1.0
synthetic-2020-4-10-24,Demo Area 11,2020,4,36,16,1,37,0.03936934232279545,25.867709707303682,0,1,0,0.0,0.0
synthetic-2020-4-10-25,Demo Area 11,2020,4,51,13,0,28,0.04803305752093408,22.918535129323118,0,1,1,4449.140998775054,0.0
synthetic-2020-4-10-26,Demo Area 11,2020,4,23,9,0,16,0.04277740759223355,26.215458871188655,0,0,1,5992.338314351364,
synthetic-2020-4-10-27,Demo Area 11,2020,4,40,13,0,21,0.05094808584792457,26.33765878715708,0,0,0,0.0,
synthetic-2020-4-10-28,Demo Area 11,2020,4,37,12,0,51,0.04683436364388987,30.68694385769836,1,0,1,1289.3454656156432,
synthetic-2020-4-10-29,Demo Area 11,2020,4,25,13,1,6,0.053248436593852075,24.61356593093927,0,0,0,0.0,
synthetic-2020-4-10-30,Demo Area 11,2020,4,45,13,0,24,0.04639720367195503,24.43315242839555,1,0,1,1001.9659774239851,
synthetic-2020-4-10-31,Demo Area 11,2020,4,25,10,0,57,0.03865205307237027,29.870426648031334,0,0,0,0.0,
synthetic-2020-4-10-32,Demo Area 11,2020,4,41,9,0,49,0.05248058716388615,25.26551238813402,1,1,0,0.0,0.0
synthetic-2020-4-10-33,Demo Area 11,2020,4,50,12,0,7,0.050804497434283155,28.51785939207834,1,0,0,0.0,
synthetic-2020-4-10-34,Demo Area 11,2020,4,35,16,1,29,0.04217969365557511,22.802363769113626,0,0,1,801.4001456627494,
synthetic-2020-4-10-35,Demo Area 11,2020,4,18,9,0,59,0.037833067109930674,16.067941216792875,0,0,0,0.0,
synthetic-2020-4-10-36,Demo Area 11,2020,4,18,10,0,11,0.047251604024820655,28.298226146077905,0,0,0,0.0,
synthetic-2020-4-10-37,Demo Area 11,2020,4,48,11,1,6,0.050388149063558554,19.568504634469818,1,0,1,1504.363665297042,
synthetic-2020-4-10-38,Demo Area 11,2020,4,27,11,1,6,0.043287444347675175,29.094988231393955,1,0,1,2944.322465865348,
synthetic-2020-4-10-39,Demo Area 11,2020,4,18,10,0,20,0.051910528331657484,21.708955162025774,0,0,0,0.0,
synthetic-2020-4-10-40,Demo Area 11,2020,4,35,12,0,57,0.03624474025575552,25.45048167258107,1,0,0,0.0,
synthetic-2020-4-10-41,Demo Area 11,2020,4,45,12,0,12,0.0558056504749915,21.745953566064635,0,1,0,0.0,0.0
synthetic-2020-4-10-42,Demo Area 11,2020,4,32,10,0,19,0.045870864530536355,23.339688243874043,0,0,1,1555.3888875856012,
synthetic-2020-4-10-43,Demo Area 11,2020,4,18,13,0,49,0.05674834577454054,22.453986914669713,0,0,0,0.0,
synthetic-2020-4-10-44,Demo Area 11,2020,4,23,12,0,45,0.05052558518175817,30.44482771771309,0,0,0,0.0,
synthetic-2020-4-10-45,Demo Area 11,2020,4,30,11,0,33,0.040713659166783454,23.831391252818687,0,0,0,0.0,
synthetic-2020-4-10-46,Demo Area 11,2020,4,33,11,0,31,0.04306979893601465,25.92156721140928,0,0,0,0.0,
synthetic-2020-4-11-0,Demo Area 12,2020,4,34,11,0,8,0.040548701357062504,31.046540012452585,0,1,0,0.0,0.0
synthetic-2020-4-11-1,Demo Area 12,2020,4,35,11,1,55,0.043598006813684476,32.08245495363143,0,0,0,0.0,
synthetic-2020-4-11-2,Demo Area 12,2020,4,26,13,0,16,0.049651176343762385,28.79137812473749,0,0,0,0.0,
synthetic-2020-4-11-3,Demo Area 12,2020,4,31,12,0,26,0.04294243038470681,36.65839559289219,1,0,0,0.0,
synthetic-2020-4-11-4,Demo Area 12,2020,4,31,9,1,0,0.061388631104991064,33.093081354287236,1,0,0,0.0,
synthetic-2020-4-11-5,Demo Area 12,2020,4,27,9,1,58,0.047409711970226025,25.542356206497292,1,0,0,0.0,
synthetic-2020-4-11-6,Demo Area 12,2020,4,49,14,1,63,0.0444817537092127,38.171630892487215,1,1,1,6195.410423453906,0.0
synthetic-2020-4-11-7,Demo Area 12,2020,4,28,11,0,46,0.05215651149235025,16.862768549270108,0,0,0,0.0,
synthetic-2020-4-11-8,Demo Area 12,2020,4,41,16,0,58,0.0427320836154972,33.538157873008956,0,0,1,3557.671738474486,
synthetic-2020-4-11-9,Demo Area 12,2020,4,25,13,1,55,0.055046613188974726,26.02157667830155,1,0,0,0.0,
synthetic-2020-4-11-10,Demo Area 12,2020,4,34,11,0,30,0.05817500075810075,23.530612988682634,0,0,1,4476.58983426056,
synthetic-2020-4-11-11,Demo Area 12,2020,4,18,7,1,20,0.04515953874048163,26.224370984907146,0,0,0,0.0,
